phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7338331,https://currentlyattt23.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338331,2021-11-04T00:30:55+00:00,yes,2021-11-04T00:38:27+00:00,yes,Other
7338326,https://lgon.casa/r/qSQoyOU,http://www.phishtank.com/phish_detail.php?phish_id=7338326,2021-11-03T23:59:29+00:00,yes,2021-11-04T00:18:06+00:00,yes,Other
7338325,https://rakutanll.co.jjp.3tum.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338325,2021-11-03T23:48:34+00:00,yes,2021-11-03T23:58:58+00:00,yes,Other
7338321,https://fb-privacy-10000001234598695817312000239.cf/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338321,2021-11-03T23:27:55+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338320,https://bit.ly/3k2aAqc?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7338320,2021-11-03T23:27:54+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338319,https://security-help-pages-199976453126458539153.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338319,2021-11-03T23:26:25+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338318,https://bit.ly/3GPzUJR?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7338318,2021-11-03T23:26:24+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338317,https://security-help-pages-199976453126458539158.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338317,2021-11-03T23:25:21+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338316,https://bit.ly/3bDkPfX?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7338316,2021-11-03T23:25:20+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338311,http://50000003794685263.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338311,2021-11-03T23:20:15+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338310,http://50000003794685264.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338310,2021-11-03T23:19:49+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338309,http://50000003794685262.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338309,2021-11-03T23:18:52+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338308,https://bit.ly/3EFhYPX?Confirmation,http://www.phishtank.com/phish_detail.php?phish_id=7338308,2021-11-03T23:18:51+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338307,http://50000003794685266.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338307,2021-11-03T23:18:23+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338306,https://bit.ly/2Yi6W3S?Confirmation,http://www.phishtank.com/phish_detail.php?phish_id=7338306,2021-11-03T23:18:22+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338304,https://bit.ly/3CLufSo?Confirmation,http://www.phishtank.com/phish_detail.php?phish_id=7338304,2021-11-03T23:17:58+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338305,http://2000000039768260.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338305,2021-11-03T23:17:58+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338302,https://bit.ly/3EFbAs6?Confirmation,http://www.phishtank.com/phish_detail.php?phish_id=7338302,2021-11-03T23:17:28+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338303,http://50000003794685265.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338303,2021-11-03T23:17:28+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338300,https://bit.ly/3CDrhPU?Confirmation,http://www.phishtank.com/phish_detail.php?phish_id=7338300,2021-11-03T23:17:03+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338301,http://2000000039768258.tk/checkpoint_next.php,http://www.phishtank.com/phish_detail.php?phish_id=7338301,2021-11-03T23:17:03+00:00,yes,2021-11-03T23:30:54+00:00,yes,Facebook
7338299,http://reservation-scure1.redirectme.net/?page=loginpage,http://www.phishtank.com/phish_detail.php?phish_id=7338299,2021-11-03T23:09:35+00:00,yes,2021-11-03T23:18:13+00:00,yes,Facebook
7338298,http://reservation-scure1.redirectme.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338298,2021-11-03T23:09:06+00:00,yes,2021-11-03T23:18:13+00:00,yes,Facebook
7338293,https://seznaol.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338293,2021-11-03T23:01:15+00:00,yes,2021-11-03T23:18:13+00:00,yes,Other
7338292,https://allegrolokalnie-pl.89083434.space/,http://www.phishtank.com/phish_detail.php?phish_id=7338292,2021-11-03T22:57:35+00:00,yes,2021-11-03T23:18:13+00:00,yes,Allegro
7338291,https://allegrolokalnie-pl-secure.id-safety.sbs/,http://www.phishtank.com/phish_detail.php?phish_id=7338291,2021-11-03T22:57:33+00:00,yes,2021-11-03T22:58:51+00:00,yes,Allegro
7338290,https://rakutenll.co.jjpp.90590.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338290,2021-11-03T22:56:12+00:00,yes,2021-11-03T22:58:51+00:00,yes,Rakuten
7338288,https://rakutenall.co.jjp.gongyerefengji.com.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7338288,2021-11-03T22:54:55+00:00,yes,2021-11-03T22:58:51+00:00,yes,Rakuten
7338279,https://egyptglobe.com//wp-content/themes/04,http://www.phishtank.com/phish_detail.php?phish_id=7338279,2021-11-03T22:45:11+00:00,yes,2021-11-03T22:48:43+00:00,yes,Other
7338277,https://pediatrie-alba.ro/wp-includes/ott/index.php?email=eimaste@stinpriza.org,http://www.phishtank.com/phish_detail.php?phish_id=7338277,2021-11-03T22:43:20+00:00,yes,2021-11-03T22:48:43+00:00,yes,Other
7338272,https://jpmercari.asia/,http://www.phishtank.com/phish_detail.php?phish_id=7338272,2021-11-03T22:35:22+00:00,yes,2021-11-03T22:40:59+00:00,yes,Other
7338270,https://www.jpmercari.asia/,http://www.phishtank.com/phish_detail.php?phish_id=7338270,2021-11-03T22:34:50+00:00,yes,2021-11-03T22:40:59+00:00,yes,Other
7338266,https://meracri-confirmation-info.com/new_bgc/cell_padding.php,http://www.phishtank.com/phish_detail.php?phish_id=7338266,2021-11-03T22:27:49+00:00,yes,2021-11-03T22:40:59+00:00,yes,Other
7338264,https://allegrolokalnie-pl.0358494.space/order67961828,http://www.phishtank.com/phish_detail.php?phish_id=7338264,2021-11-03T22:23:13+00:00,yes,2021-11-03T22:40:59+00:00,yes,Allegro
7338260,https://main.taoyun.info/,http://www.phishtank.com/phish_detail.php?phish_id=7338260,2021-11-03T22:18:30+00:00,yes,2021-11-03T22:26:48+00:00,yes,Other
7338259,https://allegrolokalnie-pl.0358494.space/order98858461,http://www.phishtank.com/phish_detail.php?phish_id=7338259,2021-11-03T22:16:35+00:00,yes,2021-11-03T22:18:53+00:00,yes,Allegro
7338257,https://www.aeon-jap.top/,http://www.phishtank.com/phish_detail.php?phish_id=7338257,2021-11-03T22:16:02+00:00,yes,2021-11-03T22:18:53+00:00,yes,Other
7338253,https://rpogroup.in/agentlogin/agent_home/d83af,http://www.phishtank.com/phish_detail.php?phish_id=7338253,2021-11-03T22:00:30+00:00,yes,2021-11-03T22:18:53+00:00,yes,Other
7338252,http://161.97.165.64/.aaaccc,http://www.phishtank.com/phish_detail.php?phish_id=7338252,2021-11-03T22:00:26+00:00,yes,2021-11-03T22:18:53+00:00,yes,Other
7338250,https://mercarie.top/,http://www.phishtank.com/phish_detail.php?phish_id=7338250,2021-11-03T21:59:34+00:00,yes,2021-11-03T22:18:53+00:00,yes,Other
7338249,https://irs-gov.pages-verification-beneficiary-assistance-as.com/home,http://www.phishtank.com/phish_detail.php?phish_id=7338249,2021-11-03T21:52:41+00:00,yes,2021-11-03T21:57:05+00:00,yes,"Internal Revenue Service"
7338248,https://vk.com/away.php?to=http%3A%2F%2F18.191.166.70?key=9kawG,http://www.phishtank.com/phish_detail.php?phish_id=7338248,2021-11-03T21:50:02+00:00,yes,2021-11-04T00:58:58+00:00,yes,"Internal Revenue Service"
7338247,https://rakutenll.cc.jp.pingtanttmj.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338247,2021-11-03T21:49:49+00:00,yes,2021-11-03T21:57:05+00:00,yes,Rakuten
7338246,https://rakutenll.co.jjp.rozmiary.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338246,2021-11-03T21:49:08+00:00,yes,2021-11-03T21:57:05+00:00,yes,Rakuten
7338245,https://rakutenll.co.jjp.wpstyles.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338245,2021-11-03T21:48:19+00:00,yes,2021-11-03T21:57:05+00:00,yes,Rakuten
7338244,https://rakutenall.co.jjp.cojk3.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338244,2021-11-03T21:47:44+00:00,yes,2021-11-03T21:57:05+00:00,yes,Rakuten
7338243,https://lrs-us-govermentsss.com/?verify,http://www.phishtank.com/phish_detail.php?phish_id=7338243,2021-11-03T21:45:43+00:00,yes,2021-11-04T00:58:58+00:00,yes,"Internal Revenue Service"
7338228,https://olx-pl.457489.space/autorize1635973999748005,http://www.phishtank.com/phish_detail.php?phish_id=7338228,2021-11-03T21:26:09+00:00,yes,2021-11-03T21:30:40+00:00,yes,"Bank Millennium"
7338227,https://impectirsgovreceipt.com/home,http://www.phishtank.com/phish_detail.php?phish_id=7338227,2021-11-03T21:25:35+00:00,yes,2021-11-04T03:39:27+00:00,yes,"Internal Revenue Service"
7338223,https://olx-pl.457489.space/cash57206123,http://www.phishtank.com/phish_detail.php?phish_id=7338223,2021-11-03T21:14:18+00:00,yes,2021-11-03T21:20:39+00:00,yes,"Bank Millennium"
7338218,https://att-yaahhoo.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338218,2021-11-03T21:01:10+00:00,yes,2021-11-03T21:20:39+00:00,yes,Other
7338217,https://allegrolokalnie-pl.0358494.space/,http://www.phishtank.com/phish_detail.php?phish_id=7338217,2021-11-03T21:00:34+00:00,yes,2021-11-03T21:20:39+00:00,yes,Allegro
7338216,https://www.kashmirharvard.edu.in/SPN48947BC84748C748/PD8767TGD7487DF/CD7484897S99D9849/,http://www.phishtank.com/phish_detail.php?phish_id=7338216,2021-11-03T20:59:46+00:00,yes,2021-11-03T21:20:39+00:00,yes,"ING Direct"
7338215,https://rb.gy/dk5ank,http://www.phishtank.com/phish_detail.php?phish_id=7338215,2021-11-03T20:59:45+00:00,yes,2021-11-03T21:20:39+00:00,yes,"ING Direct"
7338214,https://www.anco.ip.cclc2d.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7338214,2021-11-03T20:59:23+00:00,yes,2021-11-03T21:20:39+00:00,yes,Other
7338212,https://amazonn.jp.idpkzhy.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7338212,2021-11-03T20:53:59+00:00,yes,2021-11-03T20:57:39+00:00,yes,Other
7338211,https://www.kashmirharvard.edu.in/FDY74948F749D8484/TB9575PFH589F9858/VP598F785JXI445986/Auth.php?op=81357&amp;c=webseguridad?srcid=curl=1&amp;espv=54x223x654cie=UTF-8#45b2051997b266c01e831011eefc1369,http://www.phishtank.com/phish_detail.php?phish_id=7338211,2021-11-03T20:48:56+00:00,yes,2021-11-03T20:57:39+00:00,yes,"ING Direct"
7338210,https://rakutenll.co.jip.pfhu.net/,http://www.phishtank.com/phish_detail.php?phish_id=7338210,2021-11-03T20:47:59+00:00,yes,2021-11-03T20:57:39+00:00,yes,Other
7338205,https://2ite.ope-ret.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338205,2021-11-03T20:31:13+00:00,yes,2021-11-03T20:38:05+00:00,yes,Other
7338203,https://richonline55.com/mellenium/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7338203,2021-11-03T20:13:56+00:00,yes,2021-11-03T20:21:08+00:00,yes,"Bank Millennium"
7338202,https://gono.casa/r/C9EqPnJ,http://www.phishtank.com/phish_detail.php?phish_id=7338202,2021-11-03T20:13:51+00:00,yes,2021-11-03T20:21:08+00:00,yes,Other
7338201,https://fraphylism.com/mellenium/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7338201,2021-11-03T20:13:46+00:00,yes,2021-11-03T20:21:08+00:00,yes,"Bank Millennium"
7338197,https://gono.casa/r/qSQoyOU,http://www.phishtank.com/phish_detail.php?phish_id=7338197,2021-11-03T20:00:09+00:00,yes,2021-11-03T20:21:08+00:00,yes,Other
7338196,https://ghaaiokl.net/mellenium/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7338196,2021-11-03T19:56:38+00:00,yes,2021-11-03T20:21:08+00:00,yes,"Bank Millennium"
7338195,https://amazone.jp.gqhipsr.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7338195,2021-11-03T19:56:21+00:00,yes,2021-11-03T20:21:08+00:00,yes,Other
7338194,https://inpost.pl-info-trackcode-id984532.xyz/ssl/millenium.php,http://www.phishtank.com/phish_detail.php?phish_id=7338194,2021-11-03T19:51:17+00:00,yes,2021-11-03T19:59:25+00:00,yes,"Bank Millennium"
7338192,https://irs.us-goverment-assistance.com/home,http://www.phishtank.com/phish_detail.php?phish_id=7338192,2021-11-03T19:45:14+00:00,yes,2021-11-03T19:59:25+00:00,yes,"Internal Revenue Service"
7338191,http://api.bot-lastry-verified.com/r/SysSVnb,http://www.phishtank.com/phish_detail.php?phish_id=7338191,2021-11-03T19:43:37+00:00,yes,2021-11-03T19:48:43+00:00,yes,"Internal Revenue Service"
7338190,https://rektuen.smceric.com/member/PC.html,http://www.phishtank.com/phish_detail.php?phish_id=7338190,2021-11-03T19:41:04+00:00,yes,2021-11-03T19:48:43+00:00,yes,Other
7338189,https://rektuen.smceric.com/pass/index0.php,http://www.phishtank.com/phish_detail.php?phish_id=7338189,2021-11-03T19:41:03+00:00,yes,2021-11-03T19:48:43+00:00,yes,Other
7338188,https://vk.com/away.php?to=http%3A%2F%2F18.118.206.123/index.php?key=DveXh,http://www.phishtank.com/phish_detail.php?phish_id=7338188,2021-11-03T19:40:49+00:00,yes,2021-11-03T19:48:43+00:00,yes,"Internal Revenue Service"
7338184,https://persondigtal.9sistemovi.store/,http://www.phishtank.com/phish_detail.php?phish_id=7338184,2021-11-03T19:21:03+00:00,yes,2021-11-03T19:27:57+00:00,yes,Other
7338182,https://given.servemp3.com/?checkid=a@abc,http://www.phishtank.com/phish_detail.php?phish_id=7338182,2021-11-03T19:17:27+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338181,https://amzoan.co.jp.teaccaipcard.shop/,http://www.phishtank.com/phish_detail.php?phish_id=7338181,2021-11-03T19:15:46+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338180,http://amzoan.co.jp.teaccaipcard.shop/,http://www.phishtank.com/phish_detail.php?phish_id=7338180,2021-11-03T19:15:45+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338179,https://games.servepics.com/?checkid=a@abc,http://www.phishtank.com/phish_detail.php?phish_id=7338179,2021-11-03T19:14:06+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338178,https://foreign.servequake.com/?checkid=a@abc,http://www.phishtank.com/phish_detail.php?phish_id=7338178,2021-11-03T19:12:29+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338160,http://161.97.165.64/.aaaccc/,http://www.phishtank.com/phish_detail.php?phish_id=7338160,2021-11-03T19:00:23+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338159,http://tinyurl.com/3u5emycj,http://www.phishtank.com/phish_detail.php?phish_id=7338159,2021-11-03T19:00:22+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338153,https://n3571.bar/,http://www.phishtank.com/phish_detail.php?phish_id=7338153,2021-11-03T18:59:25+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338138,https://reglemntacceslebcoin.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338138,2021-11-03T18:55:50+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338136,https://mitchbayvotejim.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338136,2021-11-03T18:55:27+00:00,yes,2021-11-03T19:19:56+00:00,yes,Other
7338134,https://goldy-b-jon.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338134,2021-11-03T18:55:16+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338130,https://crypto-exchange-market.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338130,2021-11-03T18:54:48+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338128,https://zimbra01012.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338128,2021-11-03T18:54:20+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338127,https://extrasorteoscash.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338127,2021-11-03T18:54:12+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338125,https://paimentfluxcoifr.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338125,2021-11-03T18:54:04+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338123,https://bloxformat.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338123,2021-11-03T18:53:48+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338121,https://agtnbarkigconfg.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338121,2021-11-03T18:53:17+00:00,yes,2021-11-03T19:00:09+00:00,yes,Other
7338117,https://sodden-hand.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338117,2021-11-03T18:51:56+00:00,yes,2021-11-03T19:00:09+00:00,yes,Special
7338116,https://capacidadelim.dynv6.net/Linhas/,http://www.phishtank.com/phish_detail.php?phish_id=7338116,2021-11-03T18:48:10+00:00,yes,2021-11-03T18:49:39+00:00,yes,Other
7338114,https://amazoieoghnoregjmzong.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7338114,2021-11-03T18:30:51+00:00,yes,2021-11-03T18:39:49+00:00,yes,Other
7338113,https://att-1884.mystrikingly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338113,2021-11-03T18:27:59+00:00,yes,2021-11-03T18:39:49+00:00,yes,Other
7338108,https://www-cr-mufg-jp.evmtip.work/select/,http://www.phishtank.com/phish_detail.php?phish_id=7338108,2021-11-03T18:12:56+00:00,yes,2021-11-03T18:26:57+00:00,yes,Other
7338107,https://paypay.ne.byutn.net,http://www.phishtank.com/phish_detail.php?phish_id=7338107,2021-11-03T18:08:11+00:00,yes,2021-11-03T20:21:08+00:00,yes,"Sumitomo Mitsui Banking Corporation"
7338103,https://candyrush.in/wp-content/NewFolder/wells-fargo/ge5mza=/myaccount/emailaccess,http://www.phishtank.com/phish_detail.php?phish_id=7338103,2021-11-03T18:00:42+00:00,yes,2021-11-03T19:59:25+00:00,yes,Other
7338102,https://verifications-informations-clients.com/d00e274f2fb9306a340a,http://www.phishtank.com/phish_detail.php?phish_id=7338102,2021-11-03T18:00:38+00:00,yes,2021-11-03T18:26:57+00:00,yes,Other
7338101,https://trustndrive.articon.co.in/ES899847R78TY4894/RS647948477F84/AM77468GT8494987,http://www.phishtank.com/phish_detail.php?phish_id=7338101,2021-11-03T18:00:29+00:00,yes,2021-11-03T18:26:57+00:00,yes,Other
7338100,https://rpogroup.in/agentlogin/agent_home/05fb0,http://www.phishtank.com/phish_detail.php?phish_id=7338100,2021-11-03T18:00:25+00:00,yes,2021-11-03T18:26:57+00:00,yes,Other
7338099,https://rektuen.soniasdolls.com/member/PC.html,http://www.phishtank.com/phish_detail.php?phish_id=7338099,2021-11-03T17:45:19+00:00,yes,2021-11-03T18:00:43+00:00,yes,Other
7338098,https://rektuen.soniasdolls.com/pass/index0.php,http://www.phishtank.com/phish_detail.php?phish_id=7338098,2021-11-03T17:45:17+00:00,yes,2021-11-03T18:00:43+00:00,yes,Other
7338097,https://sba.yandex.net/redirect?url=https%3A%2F%2Firs-verify.com%2Fhome&client=clck&sign=2e9b896ca825b4a90344d53490493f0d,http://www.phishtank.com/phish_detail.php?phish_id=7338097,2021-11-03T17:45:06+00:00,yes,2021-11-03T19:59:25+00:00,yes,"Internal Revenue Service"
7338095,https://irs-verify.com/home,http://www.phishtank.com/phish_detail.php?phish_id=7338095,2021-11-03T17:44:32+00:00,yes,2021-11-03T19:59:25+00:00,yes,"Internal Revenue Service"
7338094,https://clck.ru/Yc8bD,http://www.phishtank.com/phish_detail.php?phish_id=7338094,2021-11-03T17:44:30+00:00,yes,2021-11-03T19:00:09+00:00,yes,"Internal Revenue Service"
7338093,https://vk.com/away.php?to=https%3A%2F%2Fclck.ru%2FYc8bD,http://www.phishtank.com/phish_detail.php?phish_id=7338093,2021-11-03T17:44:04+00:00,yes,2021-11-03T19:00:09+00:00,yes,"Internal Revenue Service"
7338092,http://gmwfplakhr.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7338092,2021-11-03T17:41:09+00:00,yes,2021-11-03T17:49:03+00:00,yes,Apple
7338091,https://vk.com/away.php?to=https%3A%2F%2Fclck.ru%2FYaNuX,http://www.phishtank.com/phish_detail.php?phish_id=7338091,2021-11-03T17:39:46+00:00,yes,2021-11-03T19:00:09+00:00,yes,"Internal Revenue Service"
7338090,https://tasks.ileadco.com/plugins/colors/Response/Decode/ING/r4,http://www.phishtank.com/phish_detail.php?phish_id=7338090,2021-11-03T17:37:08+00:00,yes,2021-11-03T17:49:03+00:00,yes,"ING Direct"
7338089,https://sba.yandex.net/redirect?url=https%3A%2F%2Firs-case.com%2Fhome&client=clck&sign=c6aea0cd65c7f952e55cdf0e22af91f4,http://www.phishtank.com/phish_detail.php?phish_id=7338089,2021-11-03T17:34:43+00:00,yes,2021-11-03T19:00:09+00:00,yes,"Internal Revenue Service"
7338087,https://clck.ru/YaNuX,http://www.phishtank.com/phish_detail.php?phish_id=7338087,2021-11-03T17:33:50+00:00,yes,2021-11-03T19:00:09+00:00,yes,"Internal Revenue Service"
